entiteitnummer;haltenummer;omschrijving;omschrijvingLang;gemeentenummer;omschrijvingGemeente;districtCode;geoCoordinaat;halteToegankelijkheden;hoofdHalte;taal;links;latitude;longitude;locatie
2;200061;Van Lokerenstraat;Ledeberg Van Lokerenstraat;-1;Ledeberg;LDB;"{""latitude"": 51.04011734977866, ""longitude"": 3.7440904094982113}";"MOTORISCH_MET_ASSIST;VISUELE_BEPERKING;MOTORISCHE_BEPERKING";;N;"[{""rel"": ""detail"", ""url"": ""https://intra-azure.apps.addelijn.be/delijn-opendata-core/api/v1/haltes/2/200061""}]";51.04011734977866;3.7440904094982113;51.04011734977866,3.7440904094982113
2;200062;Keizerpoort;Gent Keizerpoort;-1;Gent;GNT;"{""latitude"": 51.042701169305126, ""longitude"": 3.738067061087199}";VISUELE_BEPERKING;;N;"[{""rel"": ""detail"", ""url"": ""https://intra-azure.apps.addelijn.be/delijn-opendata-core/api/v1/haltes/2/200062""}]";51.042701169305126;3.738067061087199;51.042701169305126,3.738067061087199
2;200064;Vijfwindgatenstraat;Gent Vijfwindgatenstraat;-1;Gent;GNT;"{""latitude"": 51.04452049891451, ""longitude"": 3.7336933161556707}";VISUELE_BEPERKING;;N;"[{""rel"": ""detail"", ""url"": ""https://intra-azure.apps.addelijn.be/delijn-opendata-core/api/v1/haltes/2/200064""}]";51.04452049891451;3.7336933161556707;51.04452049891451,3.7336933161556707
2;200068;Rodehoedestraat;Drongen Rodehoedestraat;-1;Drongen;DRO;"{""latitude"": 51.060759821367014, ""longitude"": 3.6543743794710632}";;;N;"[{""rel"": ""detail"", ""url"": ""https://intra-azure.apps.addelijn.be/delijn-opendata-core/api/v1/haltes/2/200068""}]";51.060759821367014;3.6543743794710632;51.060759821367014,3.6543743794710632
2;200071;Galgenberg;Gent Galgenberg;-1;Gent;GNT;"{""latitude"": 51.05076504936199, ""longitude"": 3.71342824800958}";"MOTORISCH_MET_ASSIST;VISUELE_BEPERKING;MOTORISCHE_BEPERKING";;N;"[{""rel"": ""detail"", ""url"": ""https://intra-azure.apps.addelijn.be/delijn-opendata-core/api/v1/haltes/2/200071""}]";51.05076504936199;3.71342824800958;51.05076504936199,3.71342824800958
2;200083;Zuid perron 5;Gent Zuid perron 5;-1;Gent;GNT;"{""latitude"": 51.04786993703792, ""longitude"": 3.731366176045908}";VISUELE_BEPERKING;;N;"[{""rel"": ""detail"", ""url"": ""https://intra-azure.apps.addelijn.be/delijn-opendata-core/api/v1/haltes/2/200083""}]";51.04786993703792;3.731366176045908;51.04786993703792,3.731366176045908
2;200089;Lippensplein;Gent Lippensplein;-1;Gent;GNT;"{""latitude"": 51.050251184272895, ""longitude"": 3.7295368169892735}";"VISUELE_BEPERKING;MOTORISCH_MET_ASSIST";;N;"[{""rel"": ""detail"", ""url"": ""https://intra-azure.apps.addelijn.be/delijn-opendata-core/api/v1/haltes/2/200089""}]";51.050251184272895;3.7295368169892735;51.050251184272895,3.7295368169892735
2;200090;Moscou;Gentbrugge Moscou;-1;Gentbrugge;GBR;"{""latitude"": 51.02952016889167, ""longitude"": 3.7511454409291773}";VISUELE_BEPERKING;;N;"[{""rel"": ""detail"", ""url"": ""https://intra-azure.apps.addelijn.be/delijn-opendata-core/api/v1/haltes/2/200090""}]";51.02952016889167;3.7511454409291773;51.02952016889167,3.7511454409291773
2;200096;Sint-Lievenspoort;Gent Sint-Lievenspoort;-1;Gent;GNT;"{""latitude"": 51.039430347953406, ""longitude"": 3.736628216016999}";"MOTORISCH_MET_ASSIST;MOTORISCHE_BEPERKING;VISUELE_BEPERKING";;N;"[{""rel"": ""detail"", ""url"": ""https://intra-azure.apps.addelijn.be/delijn-opendata-core/api/v1/haltes/2/200096""}]";51.039430347953406;3.736628216016999;51.039430347953406,3.736628216016999
2;200100;Gravensteen;Gent Gravensteen;-1;Gent;GNT;"{""latitude"": 51.05704779174382, ""longitude"": 3.721427876977753}";;;N;"[{""rel"": ""detail"", ""url"": ""https://intra-azure.apps.addelijn.be/delijn-opendata-core/api/v1/haltes/2/200100""}]";51.05704779174382;3.721427876977753;51.05704779174382,3.721427876977753
2;200105;Sint-Salvatorstraat;Gent Sint-Salvatorstraat;-1;Gent;GNT;"{""latitude"": 51.067501059857705, ""longitude"": 3.7294440496215953}";"MOTORISCH_MET_ASSIST;VISUELE_BEPERKING;MOTORISCHE_BEPERKING";;N;"[{""rel"": ""detail"", ""url"": ""https://intra-azure.apps.addelijn.be/delijn-opendata-core/api/v1/haltes/2/200105""}]";51.067501059857705;3.7294440496215953;51.067501059857705,3.7294440496215953
2;200110;Sint-Lucas Biervlietstraat;Gent Sint-Lucas Biervlietstraat;-1;Gent;GNT;"{""latitude"": 51.06477149698352, ""longitude"": 3.7185107130694517}";;;N;"[{""rel"": ""detail"", ""url"": ""https://intra-azure.apps.addelijn.be/delijn-opendata-core/api/v1/haltes/2/200110""}]";51.06477149698352;3.7185107130694517;51.06477149698352,3.7185107130694517
2;200113;Theresianenstraat;Gent Theresianenstraat;-1;Gent;GNT;"{""latitude"": 51.05301110452633, ""longitude"": 3.7099738317510407}";;;N;"[{""rel"": ""detail"", ""url"": ""https://intra-azure.apps.addelijn.be/delijn-opendata-core/api/v1/haltes/2/200113""}]";51.05301110452633;3.7099738317510407;51.05301110452633,3.7099738317510407
2;200128;Carelshof;Sint-Amandsberg Carelshof;-1;Sint-Amandsberg;SAB;"{""latitude"": 51.07083675117499, ""longitude"": 3.7707182343903654}";MOTORISCH_MET_ASSIST;;N;"[{""rel"": ""detail"", ""url"": ""https://intra-azure.apps.addelijn.be/delijn-opendata-core/api/v1/haltes/2/200128""}]";51.07083675117499;3.7707182343903654;51.07083675117499,3.7707182343903654
2;200130;Meersemdries;Gentbrugge Meersemdries;-1;Gentbrugge;GBR;"{""latitude"": 51.04082135997213, ""longitude"": 3.761847373483974}";MOTORISCH_MET_ASSIST;;N;"[{""rel"": ""detail"", ""url"": ""https://intra-azure.apps.addelijn.be/delijn-opendata-core/api/v1/haltes/2/200130""}]";51.04082135997213;3.761847373483974;51.04082135997213,3.761847373483974
2;200135;Heernisplein;Sint-Amandsberg Heernisplein;-1;Sint-Amandsberg;SAB;"{""latitude"": 51.05279557227487, ""longitude"": 3.748128765837539}";;;N;"[{""rel"": ""detail"", ""url"": ""https://intra-azure.apps.addelijn.be/delijn-opendata-core/api/v1/haltes/2/200135""}]";51.05279557227487;3.748128765837539;51.05279557227487,3.748128765837539
2;200136;Banierstraat;Gent Banierstraat;-1;Gent;GNT;"{""latitude"": 51.05330247131366, ""longitude"": 3.7453836472156246}";VISUELE_BEPERKING;;N;"[{""rel"": ""detail"", ""url"": ""https://intra-azure.apps.addelijn.be/delijn-opendata-core/api/v1/haltes/2/200136""}]";51.05330247131366;3.7453836472156246;51.05330247131366,3.7453836472156246
2;200138;Dampoort perron 1;Gent Dampoort perron 1;-1;Gent;GNT;"{""latitude"": 51.05741920010335, ""longitude"": 3.7402366965727616}";;;N;"[{""rel"": ""detail"", ""url"": ""https://intra-azure.apps.addelijn.be/delijn-opendata-core/api/v1/haltes/2/200138""}]";51.05741920010335;3.7402366965727616;51.05741920010335,3.7402366965727616
2;200139;Dampoortstraat;Gent Dampoortstraat;-1;Gent;GNT;"{""latitude"": 51.056824985292394, ""longitude"": 3.735024188652051}";MOTORISCH_MET_ASSIST;;N;"[{""rel"": ""detail"", ""url"": ""https://intra-azure.apps.addelijn.be/delijn-opendata-core/api/v1/haltes/2/200139""}]";51.056824985292394;3.735024188652051;51.056824985292394,3.735024188652051
2;200144;Sint-Pietersstation perron 20;Gent Sint-Pietersstation perron 20;-1;Gent;GNT;"{""latitude"": 51.036006872816316, ""longitude"": 3.7122231446180196}";VISUELE_BEPERKING;;N;"[{""rel"": ""detail"", ""url"": ""https://intra-azure.apps.addelijn.be/delijn-opendata-core/api/v1/haltes/2/200144""}]";51.036006872816316;3.7122231446180196;51.036006872816316,3.7122231446180196
2;200152;Fluweelstraat;Gent Fluweelstraat;-1;Gent;GNT;"{""latitude"": 51.067246927321094, ""longitude"": 3.687260490227751}";"MOTORISCHE_BEPERKING;MOTORISCH_MET_ASSIST";;N;"[{""rel"": ""detail"", ""url"": ""https://intra-azure.apps.addelijn.be/delijn-opendata-core/api/v1/haltes/2/200152""}]";51.067246927321094;3.687260490227751;51.067246927321094,3.687260490227751
2;200155;Claeysplein;Mariakerke Claeysplein;-1;Mariakerke;MAR;"{""latitude"": 51.072485999325124, ""longitude"": 3.680777696472665}";"MOTORISCHE_BEPERKING;MOTORISCH_MET_ASSIST";;N;"[{""rel"": ""detail"", ""url"": ""https://intra-azure.apps.addelijn.be/delijn-opendata-core/api/v1/haltes/2/200155""}]";51.072485999325124;3.680777696472665;51.072485999325124,3.680777696472665
2;200161;Maaltebruggestraat;Gent Maaltebruggestraat;-1;Gent;GNT;"{""latitude"": 51.024817737466854, ""longitude"": 3.7062649316234078}";VISUELE_BEPERKING;;N;"[{""rel"": ""detail"", ""url"": ""https://intra-azure.apps.addelijn.be/delijn-opendata-core/api/v1/haltes/2/200161""}]";51.024817737466854;3.7062649316234078;51.024817737466854,3.7062649316234078
2;200179;Drongenplein;Drongen Drongenplein;-1;Drongen;DRO;"{""latitude"": 51.05014762667827, ""longitude"": 3.6625370303752667}";"MOTORISCH_MET_ASSIST;MOTORISCHE_BEPERKING;VISUELE_BEPERKING";;N;"[{""rel"": ""detail"", ""url"": ""https://intra-azure.apps.addelijn.be/delijn-opendata-core/api/v1/haltes/2/200179""}]";51.05014762667827;3.6625370303752667;51.05014762667827,3.6625370303752667
2;200181;Brug;Drongen Brug;-1;Drongen;DRO;"{""latitude"": 51.047577503371876, ""longitude"": 3.650767723159742}";;;N;"[{""rel"": ""detail"", ""url"": ""https://intra-azure.apps.addelijn.be/delijn-opendata-core/api/v1/haltes/2/200181""}]";51.047577503371876;3.650767723159742;51.047577503371876,3.650767723159742
2;200182;Halewijnkouter;Drongen Halewijnkouter;-1;Drongen;DRO;"{""latitude"": 51.04810741771312, ""longitude"": 3.6288830391308355}";;;N;"[{""rel"": ""detail"", ""url"": ""https://intra-azure.apps.addelijn.be/delijn-opendata-core/api/v1/haltes/2/200182""}]";51.04810741771312;3.6288830391308355;51.04810741771312,3.6288830391308355
2;200184;Varendriesstraat;Drongen Varendriesstraat;-1;Drongen;DRO;"{""latitude"": 51.04789682181997, ""longitude"": 3.631139615399957}";;;N;"[{""rel"": ""detail"", ""url"": ""https://intra-azure.apps.addelijn.be/delijn-opendata-core/api/v1/haltes/2/200184""}]";51.04789682181997;3.631139615399957;51.04789682181997,3.631139615399957
2;200185;Varendrieskouter;Drongen Varendrieskouter;-1;Drongen;DRO;"{""latitude"": 51.04866647498365, ""longitude"": 3.640711090788694}";;;N;"[{""rel"": ""detail"", ""url"": ""https://intra-azure.apps.addelijn.be/delijn-opendata-core/api/v1/haltes/2/200185""}]";51.04866647498365;3.640711090788694;51.04866647498365,3.640711090788694
2;200189;Beekstraat;Drongen Beekstraat;-1;Drongen;DRO;"{""latitude"": 51.06744179804918, ""longitude"": 3.6474670870185295}";;;N;"[{""rel"": ""detail"", ""url"": ""https://intra-azure.apps.addelijn.be/delijn-opendata-core/api/v1/haltes/2/200189""}]";51.06744179804918;3.6474670870185295;51.06744179804918,3.6474670870185295
2;200191;Steenovenstraat;Drongen Steenovenstraat;-1;Drongen;DRO;"{""latitude"": 51.06457591044244, ""longitude"": 3.637524931152766}";;;N;"[{""rel"": ""detail"", ""url"": ""https://intra-azure.apps.addelijn.be/delijn-opendata-core/api/v1/haltes/2/200191""}]";51.06457591044244;3.637524931152766;51.06457591044244,3.637524931152766
2;200195;Station;Drongen Station;-1;Drongen;DRO;"{""latitude"": 51.046865552945135, ""longitude"": 3.6534311284014707}";MOTORISCH_MET_ASSIST;;N;"[{""rel"": ""detail"", ""url"": ""https://intra-azure.apps.addelijn.be/delijn-opendata-core/api/v1/haltes/2/200195""}]";51.046865552945135;3.6534311284014707;51.046865552945135,3.6534311284014707
2;200198;Luchterenkerkweg;Drongen Luchterenkerkweg;-1;Drongen;DRO;"{""latitude"": 51.05726491080263, ""longitude"": 3.647310001002973}";;;N;"[{""rel"": ""detail"", ""url"": ""https://intra-azure.apps.addelijn.be/delijn-opendata-core/api/v1/haltes/2/200198""}]";51.05726491080263;3.647310001002973;51.05726491080263,3.647310001002973
2;200208;Pijkestraat;Sint-Amandsberg Pijkestraat;-1;Sint-Amandsberg;SAB;"{""latitude"": 51.07803821994066, ""longitude"": 3.7963265409289493}";;;N;"[{""rel"": ""detail"", ""url"": ""https://intra-azure.apps.addelijn.be/delijn-opendata-core/api/v1/haltes/2/200208""}]";51.07803821994066;3.7963265409289493;51.07803821994066,3.7963265409289493
2;200214;Snellaertplein;Sint-Amandsberg Snellaertplein;-1;Sint-Amandsberg;SAB;"{""latitude"": 51.071092299255156, ""longitude"": 3.755705122719403}";;;N;"[{""rel"": ""detail"", ""url"": ""https://intra-azure.apps.addelijn.be/delijn-opendata-core/api/v1/haltes/2/200214""}]";51.071092299255156;3.755705122719403;51.071092299255156,3.755705122719403
2;200217;Everstraat;Sint-Amandsberg Everstraat;-1;Sint-Amandsberg;SAB;"{""latitude"": 51.06882442511291, ""longitude"": 3.7639099313628046}";"MOTORISCHE_BEPERKING;MOTORISCH_MET_ASSIST";;N;"[{""rel"": ""detail"", ""url"": ""https://intra-azure.apps.addelijn.be/delijn-opendata-core/api/v1/haltes/2/200217""}]";51.06882442511291;3.7639099313628046;51.06882442511291,3.7639099313628046
2;200224;Eendrachtstraat;Gent Eendrachtstraat;-1;Gent;GNT;"{""latitude"": 51.050092109920264, ""longitude"": 3.7400782803335324}";"MOTORISCHE_BEPERKING;MOTORISCH_MET_ASSIST";;N;"[{""rel"": ""detail"", ""url"": ""https://intra-azure.apps.addelijn.be/delijn-opendata-core/api/v1/haltes/2/200224""}]";51.050092109920264;3.7400782803335324;51.050092109920264,3.7400782803335324
2;200226;Puinstraat;Gent Puinstraat;-1;Gent;GNT;"{""latitude"": 51.05187039202934, ""longitude"": 3.736417583456452}";;;N;"[{""rel"": ""detail"", ""url"": ""https://intra-azure.apps.addelijn.be/delijn-opendata-core/api/v1/haltes/2/200226""}]";51.05187039202934;3.736417583456452;51.05187039202934,3.736417583456452
2;200227;Van Eyckstraat;Gent Van Eyckstraat;-1;Gent;GNT;"{""latitude"": 51.05327779899616, ""longitude"": 3.734016744610935}";;;N;"[{""rel"": ""detail"", ""url"": ""https://intra-azure.apps.addelijn.be/delijn-opendata-core/api/v1/haltes/2/200227""}]";51.05327779899616;3.734016744610935;51.05327779899616,3.734016744610935
2;200240;Topsporthal Vlaanderen;Gent Topsporthal Vlaanderen;-1;Gent;GNT;"{""latitude"": 51.047869267598514, ""longitude"": 3.686273135187473}";"MOTORISCH_MET_ASSIST;MOTORISCHE_BEPERKING";;N;"[{""rel"": ""detail"", ""url"": ""https://intra-azure.apps.addelijn.be/delijn-opendata-core/api/v1/haltes/2/200240""}]";51.047869267598514;3.686273135187473;51.047869267598514,3.686273135187473
2;200241;P+R Oostakker;Sint-Amandsberg P+R Oostakker;-1;Sint-Amandsberg;SAB;"{""latitude"": 51.07425354680016, ""longitude"": 3.7780373350230554}";;;N;"[{""rel"": ""detail"", ""url"": ""https://intra-azure.apps.addelijn.be/delijn-opendata-core/api/v1/haltes/2/200241""}]";51.07425354680016;3.7780373350230554;51.07425354680016,3.7780373350230554
2;200258;Wolfputstraat;Oostakker Wolfputstraat;-1;Oostakker;OAK;"{""latitude"": 51.098453564885, ""longitude"": 3.7765041669595965}";"MOTORISCH_MET_ASSIST;VISUELE_BEPERKING;MOTORISCHE_BEPERKING";;N;"[{""rel"": ""detail"", ""url"": ""https://intra-azure.apps.addelijn.be/delijn-opendata-core/api/v1/haltes/2/200258""}]";51.098453564885;3.7765041669595965;51.098453564885,3.7765041669595965
2;200261;Nachtegaaldreef;Sint-Amandsberg Nachtegaaldreef;-1;Sint-Amandsberg;SAB;"{""latitude"": 51.0633482374387, ""longitude"": 3.7688451963098752}";;;N;"[{""rel"": ""detail"", ""url"": ""https://intra-azure.apps.addelijn.be/delijn-opendata-core/api/v1/haltes/2/200261""}]";51.0633482374387;3.7688451963098752;51.0633482374387,3.7688451963098752
2;200262;Sint-Bernadettestraat;Oostakker Sint-Bernadettestraat;-1;Oostakker;OAK;"{""latitude"": 51.07793794713238, ""longitude"": 3.753189595063702}";MOTORISCH_MET_ASSIST;;N;"[{""rel"": ""detail"", ""url"": ""https://intra-azure.apps.addelijn.be/delijn-opendata-core/api/v1/haltes/2/200262""}]";51.07793794713238;3.753189595063702;51.07793794713238,3.753189595063702
2;200263;Motorstraat;Gent Motorstraat;-1;Gent;GNT;"{""latitude"": 51.07716746365279, ""longitude"": 3.7502458775125977}";;;N;"[{""rel"": ""detail"", ""url"": ""https://intra-azure.apps.addelijn.be/delijn-opendata-core/api/v1/haltes/2/200263""}]";51.07716746365279;3.7502458775125977;51.07716746365279,3.7502458775125977
2;200265;Post Hogeweg;Gent Post Hogeweg;-1;Gent;GNT;"{""latitude"": 51.0715990432375, ""longitude"": 3.747751163373853}";;;N;"[{""rel"": ""detail"", ""url"": ""https://intra-azure.apps.addelijn.be/delijn-opendata-core/api/v1/haltes/2/200265""}]";51.0715990432375;3.747751163373853;51.0715990432375,3.747751163373853
2;200266;Visitatiestraat;Sint-Amandsberg Visitatiestraat;-1;Sint-Amandsberg;SAB;"{""latitude"": 51.06790706919354, ""longitude"": 3.749954428835491}";MOTORISCH_MET_ASSIST;;N;"[{""rel"": ""detail"", ""url"": ""https://intra-azure.apps.addelijn.be/delijn-opendata-core/api/v1/haltes/2/200266""}]";51.06790706919354;3.749954428835491;51.06790706919354,3.749954428835491
2;200267;Tweebruggenstraat;Gent Tweebruggenstraat;-1;Gent;GNT;"{""latitude"": 51.048828138988966, ""longitude"": 3.73737135687309}";MOTORISCH_MET_ASSIST;;N;"[{""rel"": ""detail"", ""url"": ""https://intra-azure.apps.addelijn.be/delijn-opendata-core/api/v1/haltes/2/200267""}]";51.048828138988966;3.73737135687309;51.048828138988966,3.73737135687309
2;200273;Terplatenbrug;Gent Terplatenbrug;-1;Gent;GNT;"{""latitude"": 51.038642503633405, ""longitude"": 3.7305506452559767}";"MOTORISCH_MET_ASSIST;MOTORISCHE_BEPERKING";;N;"[{""rel"": ""detail"", ""url"": ""https://intra-azure.apps.addelijn.be/delijn-opendata-core/api/v1/haltes/2/200273""}]";51.038642503633405;3.7305506452559767;51.038642503633405,3.7305506452559767
2;200274;Heuvelpoort;Gent Heuvelpoort;-1;Gent;GNT;"{""latitude"": 51.03857797943651, ""longitude"": 3.726944234164612}";"MOTORISCH_MET_ASSIST;MOTORISCHE_BEPERKING";;N;"[{""rel"": ""detail"", ""url"": ""https://intra-azure.apps.addelijn.be/delijn-opendata-core/api/v1/haltes/2/200274""}]";51.03857797943651;3.726944234164612;51.03857797943651,3.726944234164612
2;200286;Universitair Ziekenhuis Zwijnaardsesteenweg;Gent Universitair Ziekenhuis Zwijnaardsesteenweg;-1;Gent;GNT;"{""latitude"": 51.026693100653915, ""longitude"": 3.721832814343284}";"MOTORISCH_MET_ASSIST;VISUELE_BEPERKING;MOTORISCHE_BEPERKING";;N;"[{""rel"": ""detail"", ""url"": ""https://intra-azure.apps.addelijn.be/delijn-opendata-core/api/v1/haltes/2/200286""}]";51.026693100653915;3.721832814343284;51.026693100653915,3.721832814343284
2;200291;Gestichtstraat;Zwijnaarde Gestichtstraat;-1;Zwijnaarde;ZWN;"{""latitude"": 51.018483269769334, ""longitude"": 3.719737045314426}";;;N;"[{""rel"": ""detail"", ""url"": ""https://intra-azure.apps.addelijn.be/delijn-opendata-core/api/v1/haltes/2/200291""}]";51.018483269769334;3.719737045314426;51.018483269769334,3.719737045314426
2;200302;Koerspleinstraat;Sint-Amandsberg Koerspleinstraat;-1;Sint-Amandsberg;SAB;"{""latitude"": 51.06612528285851, ""longitude"": 3.7687240296771742}";"MOTORISCHE_BEPERKING;VISUELE_BEPERKING;MOTORISCH_MET_ASSIST";;N;"[{""rel"": ""detail"", ""url"": ""https://intra-azure.apps.addelijn.be/delijn-opendata-core/api/v1/haltes/2/200302""}]";51.06612528285851;3.7687240296771742;51.06612528285851,3.7687240296771742
2;200308;Van Arenbergstraat;Gent Van Arenbergstraat;-1;Gent;GNT;"{""latitude"": 51.05812928226791, ""longitude"": 3.7453051521498004}";"MOTORISCHE_BEPERKING;MOTORISCH_MET_ASSIST";;N;"[{""rel"": ""detail"", ""url"": ""https://intra-azure.apps.addelijn.be/delijn-opendata-core/api/v1/haltes/2/200308""}]";51.05812928226791;3.7453051521498004;51.05812928226791,3.7453051521498004
2;200314;Flanders Expo;Sint-Denijs-Westrem Flanders Expo;-1;Sint-Denijs-Westrem;SDW;"{""latitude"": 51.02478570915788, ""longitude"": 3.692709913461081}";;;;"[{""rel"": ""detail"", ""url"": ""https://intra-azure.apps.addelijn.be/delijn-opendata-core/api/v1/haltes/2/200314""}]";51.02478570915788;3.692709913461081;51.02478570915788,3.692709913461081
2;200333;Brug E17;Zwijnaarde Brug E17;-1;Zwijnaarde;ZWN;"{""latitude"": 51.00263779578128, ""longitude"": 3.720255515264904}";;;N;"[{""rel"": ""detail"", ""url"": ""https://intra-azure.apps.addelijn.be/delijn-opendata-core/api/v1/haltes/2/200333""}]";51.00263779578128;3.720255515264904;51.00263779578128,3.720255515264904
2;200342;Krijgslaan;Gent Krijgslaan;-1;Gent;GNT;"{""latitude"": 51.02893839786929, ""longitude"": 3.718195274480057}";VISUELE_BEPERKING;;N;"[{""rel"": ""detail"", ""url"": ""https://intra-azure.apps.addelijn.be/delijn-opendata-core/api/v1/haltes/2/200342""}]";51.02893839786929;3.718195274480057;51.02893839786929,3.718195274480057
